episode,analog,structure,und,seagull,burry,entry,offset_m,rule,cost_pct,multiple,payoff,pnl_pct,peak_mult,months_to_peak,max_dd,timing_miss,truncated,exit22_before_trough,exit22_fired,iv_entry
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-04-30,,hold,1.729731374765953,0.0,0.0,-1.729731374765953,2.084345543961689,3.7779237844940865,0.0,False,False,False,False,19.388606894699425
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-04-30,,v4_-22,1.729731374765953,0.0,0.0,-1.729731374765953,2.084345543961689,3.7779237844940865,0.0,False,False,False,False,19.388606894699425
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-04-30,,peak_-22,1.729731374765953,0.0,0.0,-1.729731374765953,2.084345543961689,3.7779237844940865,0.0,False,False,False,False,19.388606894699425
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-04-30,,tiered,1.729731374765953,0.0,0.0,-1.729731374765953,2.084345543961689,3.7779237844940865,0.0,False,False,False,False,19.388606894699425
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-04-30,,IPS,1.729731374765953,1.141843812595069,6.512490776296444,0.24535169296211268,2.084345543961689,3.7779237844940865,0.0,False,False,False,False,19.388606894699425
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-05-31,,hold,1.4720223360641405,0.0,0.0,-1.4720223360641405,4.686810136576321,4.369250985545335,0.0,False,False,False,False,17.791071526983227
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-05-31,,v4_-22,1.4720223360641405,0.0,0.0,-1.4720223360641405,4.686810136576321,4.369250985545335,0.0,False,False,False,False,17.791071526983227
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-05-31,,peak_-22,1.4720223360641405,0.0,0.0,-1.4720223360641405,4.686810136576321,4.369250985545335,0.0,False,False,False,False,17.791071526983227
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-05-31,,tiered,1.4720223360641405,1.4240482659192746,7.547479193667217,0.6242085190024382,4.686810136576321,4.369250985545335,0.0,False,False,False,False,17.791071526983227
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-05-31,,IPS,1.4720223360641405,1.4906025248058015,7.900217858653225,0.7221778746436012,4.686810136576321,4.369250985545335,0.0,False,False,False,False,17.791071526983227
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-06-29,,hold,1.271370390051457,0.0,0.0,-1.271370390051457,5.095927509449831,3.416557161629435,0.0,False,False,False,False,16.547436499803513
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-06-29,,v4_-22,1.271370390051457,0.0,0.0,-1.271370390051457,5.095927509449831,3.416557161629435,0.0,False,False,False,False,16.547436499803513
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-06-29,,peak_-22,1.271370390051457,0.0,0.0,-1.271370390051457,5.095927509449831,3.416557161629435,0.0,False,False,False,False,16.547436499803513
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-06-29,,tiered,1.271370390051457,2.217761864070542,10.065342829249369,1.5482263761131545,5.095927509449831,3.416557161629435,0.0,False,False,False,False,16.547436499803513
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-06-29,,IPS,1.271370390051457,2.209750122480564,10.028981429466583,1.5380404850829126,5.095927509449831,3.416557161629435,0.0,False,False,False,False,16.547436499803513
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-07-31,,hold,1.9133044783520605,0.0,0.0,-1.9133044783520605,3.2542198531504853,2.3653088042049935,0.0,False,False,False,False,20.261345756026092
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-07-31,,v4_-22,1.9133044783520605,0.0,0.0,-1.9133044783520605,3.2542198531504853,2.3653088042049935,0.0,False,False,False,False,20.261345756026092
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-07-31,,peak_-22,1.9133044783520605,0.0,0.0,-1.9133044783520605,3.2542198531504853,2.3653088042049935,0.0,False,False,False,False,20.261345756026092
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-07-31,,tiered,1.9133044783520605,1.4460093083066996,9.83168128666968,0.8533516069699132,3.2542198531504853,2.3653088042049935,0.0,False,False,False,False,20.261345756026092
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-07-31,,IPS,1.9133044783520605,1.2261991169690434,8.337151664779206,0.43278778349615216,3.2542198531504853,2.3653088042049935,0.0,False,False,False,False,20.261345756026092
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-08-31,,hold,3.020196000391175,5.23149997613752e-13,5.080368197175304e-12,-3.020196000389595,1.325192114499726,1.3469119579500657,4.865294977807893e-13,False,False,False,False,25.921476114534293
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-08-31,,v4_-22,3.020196000391175,5.23149997613752e-13,5.080368197175304e-12,-3.020196000389595,1.325192114499726,1.3469119579500657,4.865294977807893e-13,False,False,False,False,25.921476114534293
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-08-31,,peak_-22,3.020196000391175,5.23149997613752e-13,5.080368197175304e-12,-3.020196000389595,1.325192114499726,1.3469119579500657,4.865294977807893e-13,False,False,False,False,25.921476114534293
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-08-31,,tiered,3.020196000391175,5.23149997613752e-13,5.080368197175304e-12,-3.020196000389595,1.325192114499726,1.3469119579500657,4.865294977807893e-13,False,False,False,False,25.921476114534293
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-08-31,,IPS,3.020196000391175,0.06793541079272665,0.6597283800586522,-2.8150177444300506,1.325192114499726,1.3469119579500657,4.865294977807893e-13,False,False,False,False,25.921476114534293
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-09-28,,hold,2.957376717078157,0.0,0.0,-2.957376717078157,1.1297415816612055,0.42706964520367935,0.0,False,False,False,False,25.5267852321563
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-09-28,,v4_-22,2.957376717078157,0.0,0.0,-2.957376717078157,1.1297415816612055,0.42706964520367935,0.0,False,False,False,False,25.5267852321563
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-09-28,,peak_-22,2.957376717078157,0.0,0.0,-2.957376717078157,1.1297415816612055,0.42706964520367935,0.0,False,False,False,False,25.5267852321563
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-09-28,,tiered,2.957376717078157,0.0,0.0,-2.957376717078157,1.1297415816612055,0.42706964520367935,0.0,False,False,False,False,25.5267852321563
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-09-28,,IPS,2.957376717078157,0.020333698942656603,0.18257565808217044,-2.897242309253068,1.1297415816612055,0.42706964520367935,0.0,False,False,False,False,25.5267852321563
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-10-31,,hold,3.0964413401717583,0.0,0.0,-3.0964413401717583,0.8782070803923384,0.22996057818659657,0.0,False,False,False,False,26.082872087528962
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-10-31,,v4_-22,3.0964413401717583,0.0,0.0,-3.0964413401717583,0.8782070803923384,0.22996057818659657,0.0,False,False,False,False,26.082872087528962
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-10-31,,peak_-22,3.0964413401717583,0.0,0.0,-3.0964413401717583,0.8782070803923384,0.22996057818659657,0.0,False,False,False,False,26.082872087528962
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-10-31,,tiered,3.0964413401717583,0.0,0.0,-3.0964413401717583,0.8782070803923384,0.22996057818659657,0.0,False,False,False,False,26.082872087528962
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-10-31,,IPS,3.0964413401717583,0.010415803445616545,0.09825422559218312,-3.0641894157916476,0.8782070803923384,0.22996057818659657,0.0,False,False,False,False,26.082872087528962
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-11-30,,hold,2.1381502044183565,-4.763699084312548e-16,-3.2869058481135223e-15,-2.138150204418358,1.6359216545578583,1.4783180026281209,-4.43024014841067e-16,False,False,False,False,21.20102481903972
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-11-30,,v4_-22,2.1381502044183565,-4.763699084312548e-16,-3.2869058481135223e-15,-2.138150204418358,1.6359216545578583,1.4783180026281209,-4.43024014841067e-16,False,False,False,False,21.20102481903972
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-11-30,,peak_-22,2.1381502044183565,-4.763699084312548e-16,-3.2869058481135223e-15,-2.138150204418358,1.6359216545578583,1.4783180026281209,-4.43024014841067e-16,False,False,False,False,21.20102481903972
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-11-30,,tiered,2.1381502044183565,-4.763699084312548e-16,-3.2869058481135223e-15,-2.138150204418358,1.6359216545578583,1.4783180026281209,-4.43024014841067e-16,False,False,False,False,21.20102481903972
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-11-30,,IPS,2.1381502044183565,0.02641382702908348,0.1822528270495963,-2.0816734747566503,1.6359216545578583,1.4783180026281209,-4.43024014841067e-16,False,False,False,False,21.20102481903972
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-12-31,,hold,2.6630170928149988,0.0,0.0,-2.6630170928149988,1.4491127526216152,0.45992115637319314,0.0,False,False,False,False,23.86453994475305
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-12-31,,v4_-22,2.6630170928149988,0.0,0.0,-2.6630170928149988,1.4491127526216152,0.45992115637319314,0.0,False,False,False,False,23.86453994475305
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-12-31,,peak_-22,2.6630170928149988,0.0,0.0,-2.6630170928149988,1.4491127526216152,0.45992115637319314,0.0,False,False,False,False,23.86453994475305
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-12-31,,tiered,2.6630170928149988,0.0,0.0,-2.6630170928149988,1.4491127526216152,0.45992115637319314,0.0,False,False,False,False,23.86453994475305
baseline,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1990-12-31,,IPS,2.6630170928149988,0.021029511451515364,0.18347358350839804,-2.6070151443660645,1.4491127526216152,0.45992115637319314,0.0,False,False,False,False,23.86453994475305
