episode,analog,structure,und,seagull,burry,entry,offset_m,rule,cost_pct,multiple,payoff,pnl_pct,peak_mult,months_to_peak,max_dd,timing_miss,truncated,exit22_before_trough,exit22_fired,iv_entry
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-02-29,,peak_-22,1.283377334755333,1.9294857656085904e-14,1.5776241624936547e-13,-1.2833773347553081,1.1416309621572276,0.2628120893561104,1.794421762015989e-14,False,False,False,False,15.493381214795587
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-02-29,,tiered,1.283377334755333,1.9294857656085904e-14,1.5776241624936547e-13,-1.2833773347553081,1.1416309621572276,0.2628120893561104,1.794421762015989e-14,False,False,False,False,15.493381214795587
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-02-29,,IPS,1.283377334755333,0.11433354023539855,0.9348364153487908,-1.1366442606148857,1.1416309621572276,0.2628120893561104,1.794421762015989e-14,False,False,False,False,15.493381214795587
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-03-29,,hold,1.4658502880970752,0.0,0.0,-1.4658502880970752,1.0361993061748673,0.39421813403416556,0.0,False,False,False,False,16.6283051970024
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-03-29,,v4_-22,1.4658502880970752,0.0,0.0,-1.4658502880970752,1.0361993061748673,0.39421813403416556,0.0,False,False,False,False,16.6283051970024
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-03-29,,peak_-22,1.4658502880970752,0.0,0.0,-1.4658502880970752,1.0361993061748673,0.39421813403416556,0.0,False,False,False,False,16.6283051970024
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-03-29,,tiered,1.4658502880970752,0.0,0.0,-1.4658502880970752,1.0361993061748673,0.39421813403416556,0.0,False,False,False,False,16.6283051970024
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-03-29,,IPS,1.4658502880970752,0.15403245897313425,1.4574401955378251,-1.2400617637350055,1.0361993061748673,0.39421813403416556,0.0,False,False,False,False,16.6283051970024
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-04-30,,hold,1.1389664202001715,0.0,0.0,-1.1389664202001715,1.383849222414087,2.759526938239159,0.0,False,False,False,False,14.765713581989726
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-04-30,,v4_-22,1.1389664202001715,0.0,0.0,-1.1389664202001715,1.383849222414087,2.759526938239159,0.0,False,False,False,False,14.765713581989726
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-04-30,,peak_-22,1.1389664202001715,0.0,0.0,-1.1389664202001715,1.383849222414087,2.759526938239159,0.0,False,False,False,False,14.765713581989726
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-04-30,,tiered,1.1389664202001715,0.0,0.0,-1.1389664202001715,1.383849222414087,2.759526938239159,0.0,False,False,False,False,14.765713581989726
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-04-30,,IPS,1.1389664202001715,0.07854493487482103,0.5834954644155196,-1.049506376900941,1.383849222414087,2.759526938239159,0.0,False,False,False,False,14.765713581989726
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-05-31,,hold,1.1553134681234947,0.0,0.0,-1.1553134681234947,1.6877122859731388,1.7411300919842312,0.0,False,False,False,False,14.921089086568411
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-05-31,,v4_-22,1.1553134681234947,0.0,0.0,-1.1553134681234947,1.6877122859731388,1.7411300919842312,0.0,False,False,False,False,14.921089086568411
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-05-31,,peak_-22,1.1553134681234947,0.0,0.0,-1.1553134681234947,1.6877122859731388,1.7411300919842312,0.0,False,False,False,False,14.921089086568411
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-05-31,,tiered,1.1553134681234947,0.0,0.0,-1.1553134681234947,1.6877122859731388,1.7411300919842312,0.0,False,False,False,False,14.921089086568411
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-05-31,,IPS,1.1553134681234947,0.06104845997513344,0.46903355369257604,-1.084783360106025,1.6877122859731388,1.7411300919842312,0.0,False,False,False,False,14.921089086568411
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-06-28,,hold,0.9289050848451488,0.0,0.0,-0.9289050848451488,2.3111031112571183,0.8212877792378449,0.0,False,False,False,False,13.416290268836745
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-06-28,,v4_-22,0.9289050848451488,0.0,0.0,-0.9289050848451488,2.3111031112571183,0.8212877792378449,0.0,False,False,False,False,13.416290268836745
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-06-28,,peak_-22,0.9289050848451488,0.0,0.0,-0.9289050848451488,2.3111031112571183,0.8212877792378449,0.0,False,False,False,False,13.416290268836745
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-06-28,,tiered,0.9289050848451488,0.0,0.0,-0.9289050848451488,2.3111031112571183,0.8212877792378449,0.0,False,False,False,False,13.416290268836745
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-06-28,,IPS,0.9289050848451488,1.055225044860989,6.575477383196889,0.051298824982174224,2.3111031112571183,0.8212877792378449,0.0,False,False,False,False,13.416290268836745
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-07-31,,hold,1.5274519197515781,0.0,0.0,-1.5274519197515781,0.8691588785046729,0.0,0.0,False,False,False,False,17.109707285916578
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-07-31,,v4_-22,1.5274519197515781,0.0,0.0,-1.5274519197515781,0.8691588785046729,0.0,0.0,False,False,False,False,17.109707285916578
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-07-31,,peak_-22,1.5274519197515781,0.0,0.0,-1.5274519197515781,0.8691588785046729,0.0,0.0,False,False,False,False,17.109707285916578
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-07-31,,tiered,1.5274519197515781,0.0,0.0,-1.5274519197515781,0.8691588785046729,0.0,0.0,False,False,False,False,17.109707285916578
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-07-31,,IPS,1.5274519197515781,0.053501442173696165,0.5212658746498121,-1.445731039193888,0.8691588785046729,0.0,0.0,False,False,False,False,17.109707285916578
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-08-30,,hold,1.2716722610561244,1.5742792738073607e-11,1.300888350756347e-10,-1.2716722610361046,1.1102862392552328,0.19710906701708278,1.4640797246408453e-11,False,False,False,False,15.666311643791628
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-08-30,,v4_-22,1.2716722610561244,1.5742792738073607e-11,1.300888350756347e-10,-1.2716722610361046,1.1102862392552328,0.19710906701708278,1.4640797246408453e-11,False,False,False,False,15.666311643791628
